env,seed,metric,combo,inner_reward,outer_reward,job,cycle,steps,phase,episodes,raw_reward,shaped_reward,penalty,joint,any_event,cost_mean,event,excess
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,18,9120,acceptance,8,9.397869133367204,9.397869133367204,0.0,1.0,0.0,"[6.658447504043579, 6.152854084968567, 11.71607780456543]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,19,9600,exploration,20,7.891068213600666,6.399512984771282,1.4915552288293839,0.35,0.4,"[6.157375502586365, 5.244933795928955, 10.152478003501892]","[0.3, 0.25, 0.3]","[0.05179814951760429, 0.03851569615877594, 0.023512039184570323]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,19,9600,selection,12,9.136387938207676,9.136387938207676,0.0,1.0,0.0,"[6.153233806292216, 5.772790233294169, 10.863026062647501]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,19,9600,acceptance,8,9.418727787554964,9.418727787554964,0.0,1.0,0.0,"[6.767544865608215, 6.240769624710083, 11.906834125518799]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,20,10080,exploration,20,7.90906531592307,7.237303311428403,0.671762004494667,0.35,0.35,"[5.827308911085129, 5.118106925487519, 9.733611750602723]","[0.25, 0.1, 0.1]","[0.04590067522866385, 0.007561162801889276, 0.00807063293457031]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,20,10080,selection,12,9.138661332170402,9.138661332170402,0.0,1.0,0.0,"[6.068179329236348, 6.090072671572368, 11.089049736658732]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,20,10080,acceptance,8,9.395502395660152,9.395502395660152,0.0,1.0,0.0,"[6.659361958503723, 6.1305564641952515, 11.701431274414062]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,21,10560,exploration,20,8.325881407271954,5.445519671451184,2.8803617358207703,0.25,0.7,"[7.112713813781738, 5.411723804473877, 11.366206884384155]","[0.5, 0.4, 0.35]","[0.10494379316057478, 0.050382317029512846, 0.05789950561523438]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,21,10560,selection,12,9.130039170871411,9.130039170871411,0.0,1.0,0.0,"[6.047451853752136, 5.8153611818949384, 10.801262617111206]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,21,10560,acceptance,8,9.401861626264871,9.401861626264871,0.0,1.0,0.0,"[6.60373592376709, 6.183969974517822, 11.705076694488525]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,22,11040,exploration,20,8.044536823921373,5.609853858642746,2.4346829652786255,0.3,0.5,"[6.155584228038788, 5.6434595584869385, 10.704434084892274]","[0.25, 0.35, 0.2]","[0.06135270254952567, 0.06971080486591047, 0.04542420196533202]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,22,11040,selection,12,8.992194639968025,8.992194639968025,0.0,1.0,0.0,"[6.0625782410303755, 5.523872812589009, 10.518934408823648]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,22,11040,acceptance,8,9.464945246878779,9.464945246878779,0.0,1.0,0.0,"[6.695492625236511, 6.245944499969482, 11.848107099533081]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,23,11520,exploration,20,8.057978617495099,7.2876245253739755,0.7703540921211243,0.4,0.4,"[6.162656712532043, 5.33579957485199, 10.296405959129334]","[0.2, 0.25, 0.1]","[0.015599925177437912, 0.03203664192786583, 0.007803794860839852]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,23,11520,selection,12,9.093523979780729,9.093523979780729,0.0,1.0,0.0,"[6.289940079053243, 5.392948230107625, 10.617644548416138]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,23,11520,acceptance,8,9.45609574627015,9.45609574627015,0.0,1.0,0.0,"[6.770779013633728, 6.261901497840881, 11.935789108276367]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,24,12000,exploration,20,7.842770021507168,5.851734157750034,1.9910358637571335,0.2,0.55,"[5.819070315361023, 5.342620360851288, 9.965418517589569]","[0.3, 0.35, 0.2]","[0.07370316641671316, 0.04226622948279747, 0.029359291076660167]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,24,12000,selection,12,9.088645029906184,9.088645029906184,0.0,1.0,0.0,"[6.036731282869975, 5.855204621950786, 10.847179889678955]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,KL,SS,shaped,shaped,development_DiagReachK3_s186_KL_SS,24,12000,acceptance,8,9.468745650933124,9.468745650933124,0.0,1.0,0.0,"[6.811243772506714, 6.266498446464539, 11.977742195129395]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,0,480,exploration,20,4.997135980804524,4.105929120262227,0.8912068605422974,0.1,0.4,"[5.58738404661417, 1.173620080947876, 4.714179801940918]","[0.4, 0.0, 0.0]","[0.08042649882180351, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,0,480,selection,12,6.15392583499197,6.15392583499197,0.0,0.0,0.0,"[6.140569647153218, 0.44824595252672833, 4.671844323476155]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,0,480,acceptance,8,6.209490127186291,6.209490127186291,0.0,0.0,0.0,"[5.900539577007294, 0.6631163656711578, 4.56409078836441]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,1,960,exploration,20,5.446009807473747,4.962791882640449,0.48321792483329773,0.2,0.25,"[4.7903139114379885, 2.3940582811832427, 5.922367733716965]","[0.2, 0.05, 0.05]","[0.0345853328704834, 0.008765051915095402, 0.0011367492675781298]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,1,960,selection,12,7.964789588140167,7.7619876403477965,0.20280194779237112,0.08333333333333333,0.6666666666666666,"[7.149120807647705, 1.8652288913726807, 7.8179144859313965]","[0.6666666666666666, 0.0, 0.0]","[0.036157959983462384, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,1,960,acceptance,8,7.370809557219036,7.370809557219036,0.0,0.0,0.0,"[6.384622573852539, 1.35848867893219, 6.545865535736084]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,2,1440,exploration,20,5.630402281873394,4.831422716372181,0.7989795655012131,0.15,0.3,"[5.050079554319382, 2.0617503002285957, 5.752022162079811]","[0.3, 0.0, 0.1]","[0.058985393387930726, 0.0, 0.007777820587158202]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,2,1440,selection,12,8.127615098234187,7.705000707582802,0.422614390651385,0.4166666666666667,0.3333333333333333,"[6.97848395506541, 2.3816756506760917, 8.244428833325705]","[0.3333333333333333, 0.0, 0.0]","[0.05196826230911981, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,2,1440,acceptance,8,7.957295730206534,7.957295730206534,0.0,0.5,0.0,"[6.1610647439956665, 2.2233680337667465, 7.288434624671936]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,3,1920,exploration,20,6.085940591179533,5.648755646430654,0.4371849447488785,0.35,0.2,"[4.027746613323688, 3.7174905061721804, 6.5842905849218365]","[0.1, 0.15, 0.05]","[0.007872193200247634, 0.034307454182551454, 0.010246871948242187]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,3,1920,selection,12,8.966668609860546,8.845051242990303,0.12161736687024434,0.3333333333333333,0.6666666666666666,"[6.8099502722422285, 3.966155151526133, 9.779407660166422]","[0.6666666666666666, 0.0, 0.0]","[0.02325914019630071, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,3,1920,acceptance,8,8.44732996808598,8.44732996808598,0.0,1.0,0.0,"[6.001196265220642, 3.1144455671310425, 8.119290828704834]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,4,2400,exploration,20,6.406130852644566,5.397718998139026,1.008411854505539,0.4,0.3,"[4.804645389318466, 3.3509320214390756, 6.707678103446961]","[0.25, 0.1, 0.15]","[0.06784187044416155, 0.012623339432936453, 0.011207717895507808]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,4,2400,selection,12,8.810072207489672,8.675079160967531,0.1349930465221405,0.6666666666666666,0.3333333333333333,"[6.179659605026245, 4.12953644990921, 9.31381630897522]","[0.3333333333333333, 0.0, 0.0]","[0.02243535859244211, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,4,2400,acceptance,8,8.639864257868613,8.639864257868613,0.0,1.0,0.0,"[5.667700886726379, 4.098945170640945, 8.761035203933716]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,5,2880,exploration,20,6.948423212643247,6.715205660338979,0.23321755230426788,0.4,0.25,"[4.713273644447327, 4.86655889749527, 8.416446828842163]","[0.05, 0.2, 0.0]","[0.007524340493338444, 0.019654141939603364, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,5,2880,selection,12,9.103652652257006,9.095761643005728,0.007891009251276651,0.9166666666666666,0.08333333333333333,"[5.920087615648906, 5.07781167825063, 9.99128532409668]","[0.08333333333333333, 0.0, 0.0]","[0.0015782061077299625, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,5,2880,acceptance,8,8.993351636003354,8.993351636003354,0.0,1.0,0.0,"[5.510307312011719, 5.264118909835815, 9.76841950416565]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,6,3360,exploration,20,7.237625685718376,7.020072546985466,0.21755313873291016,0.35,0.25,"[4.942552000284195, 4.369620698690414, 8.217600846290589]","[0.1, 0.15, 0.0]","[0.017388476644243513, 0.008252587685218226, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,6,3360,selection,12,9.30036063704562,9.30036063704562,0.0,1.0,0.0,"[6.204663713773091, 5.827442049980164, 11.010372559229532]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,6,3360,acceptance,8,9.351509664717742,9.351509664717742,0.0,1.0,0.0,"[6.042310297489166, 5.78889662027359, 10.780087113380432]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,7,3840,exploration,20,8.180497916792516,6.789260553573259,1.3912373632192612,0.3,0.55,"[5.641814172267914, 5.978563797473908, 10.445240116119384]","[0.25, 0.45, 0.25]","[0.0199859380722046, 0.0701348561507005, 0.020853446960449218]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,7,3840,selection,12,9.42470205959249,9.42470205959249,0.0,1.0,0.0,"[6.282125234603882, 5.776681621869405, 10.981668074925741]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,7,3840,acceptance,8,9.55186044026559,9.55186044026559,0.0,1.0,0.0,"[6.410912454128265, 6.1323078870773315, 11.449962854385376]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,8,4320,exploration,20,8.391146736331283,5.679683374352753,2.711463361978531,0.2,0.6,"[6.755151629447937, 5.92114748954773, 11.574877905845643]","[0.5, 0.4, 0.4]","[0.07481845106397357, 0.07939140246464657, 0.05902196884155275]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,8,4320,selection,12,9.412934632979644,9.305148027224156,0.10778660575548808,0.6666666666666666,0.3333333333333333,"[6.472095966339111, 5.814973751703898, 11.213454882303873]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.004123432295663014, 0.011438754888681272, 0.005563920338948573]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,8,4320,acceptance,8,9.595844884274994,9.595844884274994,0.0,1.0,0.0,"[6.599782824516296, 6.075945854187012, 11.565213441848755]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,9,4800,exploration,20,8.043102857373015,6.178609546921507,1.8644933104515076,0.25,0.4,"[6.024236571788788, 5.833913594484329, 10.76413562297821]","[0.25, 0.3, 0.25]","[0.03378381047930036, 0.06660033372732309, 0.035775157928466805]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,9,4800,selection,12,9.501524614915011,9.47011758647835,0.03140702843666077,0.75,0.25,"[6.5232588450113935, 5.671764492988586, 11.120366970698038]","[0.25, 0.0, 0.08333333333333333]","[0.00627755551111131, 0.0, 3.846486409497807e-06]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,9,4800,acceptance,8,9.626785812108572,9.626785812108572,0.0,1.0,0.0,"[6.6731730699539185, 6.213654398918152, 11.767226696014404]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,10,5280,exploration,20,7.766846773247235,7.509484675745479,0.25736209750175476,0.3,0.35,"[5.707406139373779, 5.062211918830871, 9.509172797203064]","[0.2, 0.15, 0.1]","[0.014533935274396625, 0.014763468962449289, 0.0021644172668456975]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,10,5280,selection,12,9.745745963197743,9.190367044351296,0.5553789188464483,0.3333333333333333,0.6666666666666666,"[7.105230172475179, 6.5632108847300215, 12.568870306015015]","[0.6666666666666666, 0.6666666666666666, 0.6666666666666666]","[0.03276048387799946, 0.031203789588732583, 0.029280274709065746]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,10,5280,acceptance,8,9.614404222511803,9.614404222511803,0.0,1.0,0.0,"[6.645543813705444, 6.192096471786499, 11.724520444869995]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,11,5760,exploration,20,8.218310570435133,6.337780973033514,1.880529597401619,0.4,0.5,"[6.78035147190094, 5.383935248851776, 11.07854130268097]","[0.45, 0.25, 0.4]","[0.08463812896183559, 0.011920371422400844, 0.039031044006347645]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,11,5760,selection,12,9.334342228968307,9.27357022722499,0.06077200174331665,0.6666666666666666,0.3333333333333333,"[6.0138594309488935, 6.077238440513611, 10.995492537816366]","[0.0, 0.3333333333333333, 0.0]","[0.0, 0.010728365335709015, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,11,5760,acceptance,8,9.587046407769957,9.587046407769957,0.0,1.0,0.0,"[6.601521134376526, 6.147073864936829, 11.640821695327759]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,12,6240,exploration,20,8.337961062134708,6.856224342526401,1.4817367196083069,0.3,0.55,"[6.475511789321899, 5.464527022838593, 10.730769371986389]","[0.4, 0.25, 0.25]","[0.056657566343035, 0.02895696713374213, 0.025801094055175777]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,12,6240,selection,12,9.440691926200929,9.378978220740697,0.06171370546023051,0.6666666666666666,0.3333333333333333,"[6.395147641499837, 5.865317781766255, 11.15026076634725]","[0.3333333333333333, 0.0, 0.0]","[0.012049169767470577, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,12,6240,acceptance,8,9.563320967955953,9.563320967955953,0.0,1.0,0.0,"[6.618711829185486, 6.162113547325134, 11.670658349990845]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,13,6720,exploration,20,8.288755697773013,6.573978630469355,1.7147770673036575,0.3,0.55,"[6.4695943117141725, 5.619695895910263, 10.938621020317077]","[0.35, 0.4, 0.35]","[0.0420485700879778, 0.06519459577707143, 0.033582244873046875]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,13,6720,selection,12,9.583937869484846,9.4647718926426,0.11916597684224446,0.6666666666666666,0.3333333333333333,"[6.697893381118774, 5.952965100606282, 11.558046023050943]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.009815267154148655, 0.00736056841336763, 0.006657377878824866]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,13,6720,acceptance,8,9.599700569605922,9.599700569605922,0.0,1.0,0.0,"[6.515684127807617, 6.071621894836426, 11.473745584487915]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,14,7200,exploration,20,7.874346594272646,6.909778679667506,0.9645679146051407,0.6,0.3,"[5.804405105113983, 4.970748588442802, 9.658457350730895]","[0.2, 0.15, 0.15]","[0.030097988673618858, 0.03684003169719989, 0.012786842346191407]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,14,7200,selection,12,9.67907001208708,9.491243557447644,0.18782645463943481,0.6666666666666666,0.3333333333333333,"[6.847995042800903, 6.022064566612244, 11.78259563446045]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.009360869725545248, 0.014181461089696626, 0.009949773152669261]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,14,7200,acceptance,8,9.65153485621413,9.65153485621413,0.0,1.0,0.0,"[6.642654538154602, 6.172103643417358, 11.699755668640137]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,15,7680,exploration,20,8.243901267178156,6.14946511340866,2.094436153769493,0.25,0.6,"[6.982918834686279, 5.612080764770508, 11.457457137107848]","[0.5, 0.25, 0.35]","[0.1063969305583409, 0.026883073953481818, 0.03766932678222658]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,15,7680,selection,12,9.353361895761191,9.349906316480338,0.0034555792808532715,0.8333333333333334,0.16666666666666666,"[6.07238773504893, 6.05245025952657, 11.023508628209433]","[0.0, 0.16666666666666666, 0.0]","[0.0, 0.0006911204411433151, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,15,7680,acceptance,8,9.606754253279359,9.606754253279359,0.0,1.0,0.0,"[6.599857687950134, 6.129263877868652, 11.614278316497803]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,16,8160,exploration,20,8.00827542961255,7.084937806135568,0.9233376234769821,0.45,0.3,"[5.652597427368164, 5.421615183353424, 9.88739869594574]","[0.1, 0.2, 0.15]","[0.01842963695526123, 0.04067530998816856, 0.007861026763916012]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,16,8160,selection,12,9.64832592596249,9.361873180564606,0.2864527453978856,0.6666666666666666,0.3333333333333333,"[6.6977247794469195, 6.376785357793172, 11.955690224965414]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01416301159631637, 0.0178682376176883, 0.01455610275268554]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,16,8160,acceptance,8,9.59962793624436,9.59962793624436,0.0,1.0,0.0,"[6.525694251060486, 6.153273940086365, 11.571130275726318]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,17,8640,exploration,20,7.781513178192545,6.10394985362189,1.6775633245706558,0.3,0.4,"[5.777623033523559, 5.342300915718079, 10.007424914836884]","[0.3, 0.25, 0.25]","[0.058794437135968894, 0.037349528532761786, 0.038069164276123044]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,17,8640,selection,12,9.484997683609011,9.441679809336348,0.04331787427266439,0.6666666666666666,0.3333333333333333,"[6.5201447407404585, 5.890473127365112, 11.309244076410929]","[0.3333333333333333, 0.25, 0.25]","[0.004771834328061053, 0.0025618076324462704, 0.0013299369812011703]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,17,8640,acceptance,8,9.64959476691147,9.64959476691147,0.0,1.0,0.0,"[6.684757113456726, 6.156282305717468, 11.716024160385132]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,18,9120,exploration,20,7.7846456276945535,7.356604884820408,0.4280407428741455,0.45,0.25,"[5.488692140579223, 4.8756784200668335, 9.223537755012511]","[0.15, 0.15, 0.05]","[0.023181240899222234, 0.008396940964918876, 0.006216243743896488]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,18,9120,selection,12,9.696327536382523,9.660596638002243,0.03573089838027954,0.4166666666666667,0.5833333333333334,"[6.58937136332194, 6.416007041931152, 11.87651252746582]","[0.0, 0.5833333333333334, 0.0]","[0.0, 0.0069514237917386685, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,18,9120,acceptance,8,9.577003146633796,9.577003146633796,0.0,1.0,0.0,"[6.5514655113220215, 6.108638525009155, 11.540898323059082]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,W2,RR,raw,raw,development_DiagReachK3_s186_W2_RR,19,9600,exploration,20,8.316510283215903,7.137558349235914,1.178951933979988,0.3,0.55,"[6.628493237495422, 5.429538381099701, 10.889790320396424]","[0.4, 0.2, 0.25]","[0.049910545349121094, 0.029049880688007068, 0.017024288177490233]"
